Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age,Sex_F,Sex_I,Sex_M,Age_pred,Error
1.8125,1.5,0.4875,55.8201655,21.89998875,13.62193475,15.01106025,23,0,0,1,15.0,8.0
1.8875,1.425,0.55,57.606184,20.8368825,13.48018725,17.56251525,13,1,0,0,14.0,-1.0
1.75,1.3625,0.4875,49.5265765,20.79435825,13.891255,13.891255,12,1,0,0,13.0,-1.0
1.775,1.375,0.5,47.18774275,20.14231975,13.380964,12.3320325,17,0,0,1,16.0,1.0
1.8,1.375,0.55,55.46579675,20.2131935,13.62193475,17.7184375,17,1,0,0,14.0,3.0
1.775,1.3125,0.45,51.5110415,22.2543575,13.891255,12.3320325,11,1,0,0,12.0,-1.0
1.85,1.425,0.4875,56.14618475,23.91280325,13.90542975,15.06775925,10,1,0,0,13.0,-3.0
1.8,1.375,0.5,56.59977675,25.61377325,13.2959155,14.78426425,11,0,0,1,11.0,0.0
1.725,1.35,0.4125,51.992983,21.3471735,13.947954,13.60776,15,0,0,1,13.0,2.0
1.775,1.4,0.4875,51.21337175,23.40251225,13.8062065,12.6155275,13,0,0,1,12.0,1.0
1.75,1.45,0.5,50.8306535,21.2337755,13.551061,13.891255,11,0,0,1,13.0,-2.0
1.7875,1.4625,0.575,58.75433875,24.53649225,13.39513875,16.0174675,11,1,0,0,12.0,-1.0
1.75,1.3625,0.5,54.090846,18.200379,13.62193475,17.57669,16,0,0,1,13.0,3.0
1.8,1.4375,0.5125,57.7479315,20.00057225,15.592225,14.458245,21,1,0,0,15.0,6.0
1.7625,1.4125,0.5375,53.6089045,19.77377625,13.39513875,16.44271,17,0,0,1,14.0,3.0
1.65,1.35,0.4875,47.513762,15.87572,13.62193475,12.757275,16,0,0,1,15.0,1.0
1.875,1.375,0.4625,54.941331,21.92833825,13.67863375,14.5432935,15,1,0,0,13.0,2.0
1.725,1.3625,0.525,52.12055575,20.68096025,13.87708025,14.5999925,12,0,0,1,13.0,-1.0
1.8625,1.4125,0.5625,57.6345335,24.664065,15.592225,14.17475,10,1,0,0,11.0,-1.0
1.7,1.3125,0.5125,51.5110415,19.5895045,13.6928085,17.57669,14,0,0,1,14.0,0.0
1.8,1.3625,0.475,59.53395,24.28134675,13.67863375,17.066399,10,1,0,0,12.0,-2.0
1.7125,1.3,0.4875,48.931237,17.519991,13.6928085,14.968536,13,1,0,0,15.0,-2.0
1.75,1.35,0.5125,60.384435,21.02115425,13.891255,16.44271,14,0,0,1,15.0,-1.0
1.7375,1.45,0.4875,59.53395,24.28134675,13.67863375,17.066399,13,0,0,1,13.0,0.0
1.7375,1.3375,0.5125,54.7995835,21.16290175,13.267566,15.252031,10,1,0,0,14.0,-4.0
1.7625,1.3875,0.5375,52.29065275,19.27766,13.39513875,18.5689225,13,0,0,1,13.0,0.0
1.8,1.375,0.55,54.7995835,21.67319275,13.60776,15.30873,11,1,0,0,12.0,-1.0
1.65,1.3,0.5,47.513762,19.0792135,13.62193475,12.757275,11,0,0,1,15.0,-4.0
1.775,1.4125,0.4375,57.7479315,24.664065,14.58581775,14.8834875,12,1,0,0,11.0,1.0
1.8625,1.4375,0.5375,57.16676675,25.401152,13.31009025,14.0330025,12,0,0,1,12.0,0.0
1.85,1.4375,0.55,57.039194,25.27357925,14.92601175,13.3526145,14,1,0,0,12.0,2.0
1.65,1.3,0.5,47.513762,19.0792135,13.62193475,12.757275,18,1,0,0,15.0,3.0
1.7375,1.425,0.5,53.99162275,25.004259,13.62193475,14.17475,12,0,0,1,11.0,1.0
1.8,1.4375,0.5125,58.04560125,21.262125,14.5432935,15.025235,12,0,0,1,14.0,-2.0
1.6125,1.45,0.5,60.384435,21.02115425,13.891255,16.44271,19,0,1,0,16.0,3.0
1.8125,1.425,0.5,56.6345335,23.6151335,13.380964,18.313777,11,0,0,1,13.0,-2.0
1.7,1.425,0.525,55.46579675,21.92833825,14.72756525,17.0097,11,1,0,0,13.0,-2.0
1.7375,1.4125,0.4875,53.29706,20.53921275,13.60776,15.23785625,13,0,0,1,14.0,-1.0
1.7375,1.375,0.5,50.2636635,17.0380495,14.92601175,14.061352,11,0,0,1,13.0,-2.0
1.825,1.4125,0.4875,55.06890375,21.02115425,13.39513875,16.44271,20,0,0,1,15.0,5.0
1.7875,1.45,0.5,54.941331,20.808533,13.551061,13.33843975,12,0,0,1,12.0,0.0
1.775,1.375,0.5125,55.46579675,20.751834,13.380964,16.159215,14,0,0,1,16.0,-2.0
1.825,1.4625,0.525,53.6089045,26.3366855,14.9827108,13.324265,10,1,0,0,11.0,-1.0
1.85,1.5,0.525,56.7840485,23.91280325,13.67863375,16.3009625,12,1,0,0,14.0,-2.0
1.7,1.3625,0.55,53.84987525,16.726205,13.551061,17.57669,14,0,0,1,13.0,1.0
1.725,1.3125,0.5,49.384829,20.68096025,13.551061,15.30873,11,0,0,1,13.0,-2.0
1.8375,1.45,0.5125,60.384435,21.02115425,13.891255,16.44271,20,0,0,1,16.0,4.0
1.7625,1.3625,0.475,55.35239875,22.6512505,13.6928085,13.1825175,13,1,0,0,12.0,1.0
1.8375,1.425,0.5375,55.735117,21.70154225,19.74542675,13.1825175,18,0,0,1,14.0,4.0
1.775,1.4125,0.4375,60.214338,25.51455,13.60776,14.17475,12,0,0,1,11.0,1.0
1.75,1.4375,0.5375,59.53395,24.28134675,13.67863375,17.066399,13,0,0,1,14.0,-1.0
1.775,1.425,0.475,49.384829,20.68096025,13.25339125,13.1825175,12,1,0,0,14.0,-2.0
1.7375,1.375,0.4875,49.384829,23.700182,13.380964,17.1514475,9,1,0,0,12.0,-3.0
1.7375,1.375,0.4375,53.4388075,25.13183175,13.60776,15.4504775,15,1,0,0,11.0,4.0
1.775,1.375,0.45,44.55123925,25.004259,13.380964,13.2959155,9,1,0,0,11.0,-2.0
1.8125,1.3125,0.55,58.10230025,21.92833825,14.72756525,18.5689225,13,1,0,0,14.0,-1.0
1.8,1.375,0.5375,57.7479315,22.01338675,13.59358525,16.3009625,13,0,0,1,14.0,-1.0
1.7375,1.425,0.5125,57.6345335,21.2904745,13.67863375,19.4194075,16,0,0,1,15.0,1.0
1.6875,1.3625,0.525,60.6962795,18.49804875,13.60776,18.8524175,17,0,0,1,16.0,1.0
1.775,1.4,0.5125,53.14113775,20.53921275,13.380964,19.23513575,21,1,0,0,15.0,6.0
1.8,1.425,0.5125,55.46579675,21.64484325,14.13222575,16.8679525,13,0,0,1,14.0,-1.0
1.65,1.2875,0.4375,55.46579675,20.19901875,15.3370795,14.514944,10,0,0,1,14.0,-4.0
1.825,1.4,0.3875,58.7685135,25.38697725,14.5432935,12.45960525,12,0,0,1,11.0,1.0
1.8375,1.4875,0.5,55.735117,22.5945515,13.8062065,16.159215,20,1,0,0,16.0,4.0
1.8125,1.375,0.5375,52.219779,25.16018125,13.664459,21.54562,10,1,0,0,12.0,-2.0
1.825,1.4,0.4875,45.91201525,14.5999925,13.31009025,16.159215,19,1,0,0,18.0,1.0
1.8,1.4375,0.5375,60.6962795,22.01338675,13.60776,16.5844575,12,0,0,1,14.0,-2.0
1.675,1.275,0.5625,44.26774425,17.860185,13.8062065,10.56018875,10,1,0,0,14.0,-4.0
1.7375,1.375,0.5,49.99434325,20.751834,14.84096325,14.5432935,11,0,0,1,13.0,-2.0
1.7375,1.45,0.5125,53.84987525,19.1359125,13.551061,15.592225,11,0,0,1,14.0,-3.0
1.925,1.45,0.5375,56.14618475,25.24522975,14.514944,18.427175,18,1,0,0,15.0,3.0
1.75,1.3375,0.4375,50.2636635,19.29183475,13.60776,14.514944,12,1,0,0,14.0,-2.0
1.7625,1.4,0.5375,54.7428845,20.82270775,13.39513875,16.726205,14,0,0,1,14.0,0.0
1.8375,1.4375,0.4875,55.8201655,20.87940675,13.664459,16.44271,11,0,0,1,16.0,-5.0
1.8,1.4125,0.5,53.4388075,25.95396725,13.380964,13.60776,10,0,0,1,10.0,0.0
1.6625,1.3625,0.425,44.338618,16.782904,13.891255,9.3269855,11,0,0,1,15.0,-4.0
1.7375,1.4125,0.4375,53.6089045,19.77377625,13.39513875,16.44271,11,1,0,0,14.0,-3.0
1.8125,1.4125,0.525,56.075311,24.76328825,13.39513875,15.025235,10,1,0,0,12.0,-2.0
1.8125,1.475,0.4875,53.070264,25.3161035,13.96212875,13.60776,11,1,0,0,12.0,-1.0
1.8375,1.375,0.5,57.606184,26.0531905,13.551061,14.5999925,11,0,0,1,11.0,0.0
1.9125,1.425,0.5375,55.46579675,20.751834,13.62193475,16.44271,16,1,0,0,15.0,1.0
1.925,1.4375,0.525,54.7995835,22.6512505,13.5227115,16.4710595,13,0,0,1,13.0,0.0
1.775,1.4,0.4875,55.5366705,21.92833825,14.72756525,16.31513725,12,0,0,1,13.0,-1.0
1.725,1.35,0.4625,44.55123925,19.66037825,13.380964,13.324265,16,0,0,1,16.0,0.0
1.875,1.425,0.5375,56.1603595,22.80717275,14.69921575,18.66814575,12,0,0,1,14.0,-2.0
1.8125,1.4125,0.5625,57.7479315,24.664065,14.58581775,16.08834125,9,1,0,0,11.0,-2.0
1.725,1.375,0.5,52.34735175,20.751834,13.380964,16.159215,21,0,0,1,15.0,6.0
1.8125,1.4125,0.5375,55.46579675,21.04950375,13.39513875,16.44271,14,0,0,1,15.0,-1.0
1.75,1.4,0.5125,50.2636635,17.1514475,13.60776,15.252031,17,1,0,0,15.0,2.0
1.7125,1.4125,0.5,53.6089045,19.77377625,13.39513875,13.7495075,10,1,0,0,13.0,-3.0
1.775,1.325,0.5125,53.28288525,18.2287285,13.62193475,18.66814575,16,1,0,0,14.0,2.0
1.75,1.5375,0.475,45.91201525,21.98503725,13.48018725,13.60776,8,0,0,1,13.0,-5.0
1.825,1.4125,0.475,55.06890375,22.6512505,13.891255,13.36678925,11,1,0,0,13.0,-2.0
1.8,1.45,0.5375,57.1242425,21.36134825,13.31009025,18.8524175,14,0,0,1,14.0,0.0
1.8125,1.325,0.55,58.75433875,22.6512505,13.62193475,16.612807,15,0,0,1,14.0,1.0
1.8,1.4125,0.475,55.961913,18.63979625,12.68640125,23.1048425,14,1,0,0,16.0,-2.0
1.7,1.425,0.5125,52.219779,17.7184375,11.566596,18.427175,19,1,0,0,17.0,2.0
1.75,1.4375,0.5375,49.34230475,17.73261225,10.16329575,17.7184375,16,0,0,1,16.0,0.0
1.8125,1.425,0.475,49.59745025,21.262125,10.149121,18.6256215,14,1,0,0,16.0,-2.0
1.7875,1.4125,0.525,58.7685135,24.6924145,13.22504175,20.128145,11,0,0,1,12.0,-1.0
1.775,1.4125,0.55,55.735117,22.80717275,12.3320325,18.6256215,17,1,0,0,16.0,1.0
1.675,1.35,0.4875,57.606184,16.57028275,12.47378,17.349894,12,0,0,1,16.0,-4.0
1.6625,1.25,0.4625,49.384829,16.8679525,8.57572375,20.5533875,27,1,0,0,18.0,9.0
1.7,1.3625,0.525,56.14618475,17.0097,11.5382465,17.7184375,15,0,0,1,16.0,-1.0
1.7,1.425,0.5125,53.4388075,16.96717575,11.566596,18.427175,17,1,0,0,18.0,-1.0
1.65,1.2625,0.5,49.34230475,16.3009625,8.4198015,18.6256215,19,1,0,0,18.0,1.0
1.6625,1.325,0.525,46.62075275,16.4710595,9.17106325,19.1359125,14,1,0,0,17.0,-3.0
1.8,1.4875,0.5625,58.98113475,25.98231675,11.9918385,18.71067,20,0,0,1,14.0,6.0
1.825,1.3125,0.55,58.98113475,24.13959925,9.6104805,17.59086475,13,1,0,0,12.0,1.0
1.6125,1.45,0.5,51.7378375,16.782904,11.566596,19.1359125,16,0,0,1,16.0,0.0
1.8,1.4375,0.5,59.6189985,20.70930975,12.06271225,24.08290025,13,0,0,1,16.0,-3.0
1.75,1.3375,0.4375,51.766187,18.6823205,10.7444605,17.57669,10,1,0,0,14.0,-4.0
1.55,1.2375,0.4875,51.199197,18.2287285,9.31281075,20.5533875,11,0,0,1,15.0,-4.0
1.675,1.325,0.4375,51.199197,18.32795175,8.34892775,20.128145,12,0,0,1,16.0,-4.0
1.8125,1.4,0.525,60.6962795,18.427175,11.283101,28.4912475,11,1,0,0,16.0,-5.0
1.725,1.3375,0.475,55.59977675,21.4038725,11.89261525,19.4194075,11,1,0,0,15.0,-4.0
1.625,1.3125,0.525,49.45570275,16.93882625,8.6465975,17.7184375,17,1,0,0,15.0,2.0
1.775,1.325,0.575,43.6865795,15.94659375,9.8372765,18.313777,16,0,0,1,16.0,0.0
1.5,1.1875,0.5,40.38386275,17.50581625,9.65300475,17.57669,20,1,0,0,17.0,3.0
1.8,1.4375,0.5125,60.96559975,17.1514475,11.4248485,19.12173775,27,1,0,0,18.0,9.0
1.7625,1.3875,0.4375,56.1603595,23.17571625,11.9918385,20.581737,12,0,0,1,12.0,0.0
1.8125,1.4875,0.5625,55.8201655,22.80717275,11.9918385,18.71067,20,0,0,1,15.0,5.0
1.6625,1.325,0.5,42.297454,13.53688625,8.37727725,18.58309725,17,0,0,1,18.0,-1.0
1.65,1.2625,0.5,46.22385975,14.911837,8.4198015,17.293195,16,0,0,1,17.0,-1.0
1.65,1.275,0.5,43.87085125,15.592225,8.57572375,17.293195,13,1,0,0,16.0,-3.0
1.7375,1.325,0.5,58.04560125,21.262125,11.89261525,17.27902025,10,1,0,0,14.0,-4.0
1.7875,1.4125,0.5,49.32813,16.839603,10.4042665,18.0019325,11,0,0,1,16.0,-5.0
1.725,1.3625,0.475,49.54075125,20.28406725,9.99319875,19.4194075,15,0,0,1,16.0,-1.0
1.8125,1.4375,0.5,60.2426875,18.24290325,10.602713,20.5533875,21,0,0,1,17.0,4.0
1.75,1.4125,0.5375,55.8201655,22.04173625,11.01378075,18.0019325,18,1,0,0,16.0,2.0
1.6375,1.3125,0.4625,44.55123925,15.97494325,8.83086925,18.71067,20,0,0,1,17.0,3.0
1.6375,1.4125,0.4375,58.98113475,21.92833825,9.68135425,18.0019325,18,1,0,0,16.0,2.0
1.75,1.35,0.5,49.32813,18.313777,11.5382465,17.7184375,13,1,0,0,15.0,-2.0
1.6625,1.3625,0.45,49.45570275,16.5277585,9.25611175,19.23513575,14,1,0,0,17.0,-3.0
1.75,1.3875,0.475,58.8104655,21.6873675,9.015141,19.09338825,18,1,0,0,16.0,2.0
1.8,1.4375,0.575,48.7327905,18.313777,10.6310625,19.84465,21,0,0,1,16.0,5.0
1.65,1.3125,0.4875,45.60017075,13.42348825,8.6465975,17.7184375,16,0,0,1,16.0,0.0
1.775,1.4375,0.5125,58.7685135,21.262125,12.94154675,18.427175,19,1,0,0,17.0,2.0
1.675,1.3375,0.5375,46.776675,15.989118,10.4609655,17.57669,16,0,0,1,17.0,-1.0
1.725,1.375,0.475,49.5265765,16.93882625,11.60912025,17.59086475,15,0,0,1,16.0,-1.0
1.7625,1.425,0.5125,53.5840635,23.96950225,10.44679075,20.56756225,10,1,0,0,12.0,-2.0
1.85,1.4125,0.5,55.961913,16.953001,11.58077075,20.128145,19,1,0,0,17.0,2.0
1.7375,1.425,0.5375,49.45570275,20.8368825,9.1568885,17.7184375,21,0,0,1,16.0,5.0
1.5625,1.2625,0.5,49.2430815,18.5122235,9.241937,17.57669,16,1,0,0,16.0,0.0
1.875,1.4875,0.45,53.14113775,19.15008725,11.9351395,19.43358225,10,0,0,1,14.0,-4.0
1.725,1.375,0.4875,54.7995835,18.52639825,10.489315,20.128145,13,1,0,0,15.0,-2.0
1.7625,1.425,0.475,53.6656035,19.1359125,11.566596,17.7184375,16,0,0,1,15.0,1.0
1.7,1.375,0.5,49.384829,18.6256215,8.66077225,18.6256215,21,0,0,1,17.0,4.0
1.6125,1.3,0.5,44.04094825,15.52135125,8.221355,18.0019325,19,0,0,1,17.0,2.0
1.8,1.4125,0.575,51.7378375,23.09066775,11.38232425,17.57669,17,1,0,0,15.0,2.0
1.7,1.375,0.525,49.45570275,16.93882625,8.6465975,17.7184375,11,1,0,0,16.0,-5.0
1.7375,1.35,0.5375,56.075311,18.52639825,9.8372765,20.5533875,17,0,0,1,16.0,1.0
1.6875,1.35,0.5375,49.2430815,16.48523425,9.015141,17.57669,16,0,0,1,17.0,-1.0
1.6125,1.275,0.5375,52.34735175,15.478827,11.15552825,17.57669,12,1,0,0,14.0,-2.0
1.8625,1.4125,0.5875,58.7685135,21.33299875,11.38232425,25.4295015,12,0,0,1,14.0,-2.0
1.65,1.25,0.6,49.90929475,19.617854,9.25611175,18.200379,11,0,0,1,13.0,-2.0
1.4875,1.2375,0.5375,52.219779,11.453198,7.2291225,20.5533875,16,1,0,0,15.0,1.0
1.8,1.4875,0.5625,55.8201655,22.80717275,11.9351395,18.71067,12,1,0,0,15.0,-3.0
1.6125,1.3375,0.4375,45.3592,15.2236815,8.66077225,17.690088,17,0,0,1,17.0,0.0
1.5125,1.2875,0.4375,49.6399745,14.27397325,8.83086925,20.5533875,14,0,0,1,16.0,-2.0
1.8,1.4875,0.45,55.8201655,22.80717275,11.9918385,18.71067,11,1,0,0,15.0,-4.0
1.8,1.4125,0.5375,53.84987525,26.12406425,10.942907,19.1359125,11,1,0,0,12.0,-1.0
1.6125,1.2375,0.475,45.88366575,14.52911875,11.5949455,17.57669,12,1,0,0,17.0,-5.0
1.6625,1.3375,0.4375,48.7327905,19.46193175,8.29222875,19.23513575,16,0,0,1,18.0,-2.0
1.8375,1.425,0.525,57.6345335,21.2904745,13.1258185,19.4194075,17,0,0,1,15.0,2.0
1.725,1.425,0.5,57.6345335,21.2904745,11.5949455,19.4194075,21,0,0,1,16.0,5.0
1.6875,1.3375,0.4375,48.5059945,18.5689225,9.96484925,19.84465,21,1,0,0,17.0,4.0
1.775,1.4375,0.475,58.6551155,26.32251075,9.53960675,18.086981,10,1,0,0,12.0,-2.0
1.8125,1.35,0.55,58.10230025,21.92833825,12.48795475,18.5689225,27,1,0,0,16.0,11.0
1.6625,1.3375,0.4375,45.982889,14.514944,8.68912175,17.7184375,17,0,0,1,16.0,1.0
1.8125,1.45,0.5,58.10230025,21.89998875,11.3114505,17.56251525,11,1,0,0,14.0,-3.0
1.625,1.3625,0.575,49.668324,15.88989475,8.20718025,23.1048425,11,1,0,0,15.0,-4.0
1.625,1.3125,0.5,43.02036625,15.422128,10.6310625,18.313777,10,0,0,1,16.0,-6.0
1.7125,1.2625,0.4375,46.22385975,17.293195,8.4198015,17.293195,12,0,0,1,16.0,-4.0
1.75,1.35,0.5375,56.075311,18.92329125,8.85921875,20.128145,14,1,0,0,16.0,-2.0
1.45,1.1875,0.4375,39.859397,12.31785775,7.37087,23.1048425,21,1,0,0,18.0,3.0
1.7,1.4125,0.5625,58.6551155,24.53649225,11.5949455,25.0893075,11,0,0,1,13.0,-2.0
1.6125,1.2625,0.4875,45.529297,14.6566915,9.05766525,17.57669,16,1,0,0,17.0,-1.0
1.6625,1.3125,0.4875,49.34230475,16.96717575,8.4198015,17.57669,18,0,0,1,18.0,0.0
1.6875,1.3375,0.5375,45.529297,16.31513725,10.999606,17.57669,17,0,0,1,17.0,0.0
1.775,1.325,0.5375,53.14113775,19.15008725,11.52407175,19.43358225,21,1,0,0,15.0,6.0
1.525,1.2875,0.5,49.32813,12.9557215,7.38504475,17.59086475,16,0,0,1,17.0,-1.0
1.625,1.3125,0.4375,48.3925965,16.93882625,8.6465975,17.7184375,19,0,0,1,17.0,2.0
1.7375,1.425,0.5,49.59745025,21.2904745,11.60912025,17.7184375,16,1,0,0,15.0,1.0
1.675,1.275,0.525,47.230267,14.5999925,9.922325,17.57669,16,1,0,0,17.0,-1.0
1.7,1.375,0.4875,55.735117,18.427175,10.6310625,22.4244545,21,0,0,1,17.0,4.0
1.8,1.425,0.5,53.6089045,19.74542675,11.566596,18.66814575,16,0,0,1,16.0,0.0
1.8125,1.4375,0.45,53.6089045,19.94387325,11.226402,17.57669,10,0,0,1,15.0,-5.0
1.6125,1.3375,0.4875,46.6916265,15.35125425,9.3836845,17.7184375,18,0,0,1,17.0,1.0
1.625,1.25,0.4875,45.529297,14.35902175,9.22776225,17.57669,17,1,0,0,16.0,1.0
1.625,1.2625,0.475,45.88366575,16.42853525,8.54737425,19.1359125,13,0,0,1,17.0,-4.0
1.875,1.3875,0.5,53.4388075,16.37183625,12.99824575,21.54562,19,1,0,0,15.0,4.0
1.7,1.375,0.5,58.6551155,21.262125,8.94426725,17.57669,11,1,0,0,15.0,-4.0
1.7375,1.3625,0.5,58.04560125,21.262125,11.89261525,17.27902025,12,1,0,0,14.0,-2.0
1.6125,1.3125,0.475,49.45570275,16.93882625,8.391452,17.7184375,18,0,0,1,17.0,1.0
1.8125,1.375,0.4625,49.90929475,24.6924145,10.75863525,17.59086475,16,1,0,0,13.0,3.0
1.8,1.4625,0.4875,53.14113775,19.15008725,11.52407175,19.43358225,17,1,0,0,15.0,2.0
1.7125,1.425,0.525,56.075311,20.36911575,11.60912025,18.0019325,27,1,0,0,17.0,10.0
1.7375,1.375,0.525,51.199197,19.674553,11.226402,18.71067,11,1,0,0,15.0,-4.0
1.65,1.3125,0.5125,49.25725625,16.839603,8.71747125,19.1359125,20,0,0,1,18.0,2.0
1.6375,1.25,0.4875,38.51279575,13.93377925,9.8372765,17.57669,21,1,0,0,17.0,4.0
1.75,1.4,0.4875,49.54075125,19.66037825,8.85921875,17.59086475,16,0,0,1,15.0,1.0
1.6375,1.3125,0.4875,50.745605,20.53921275,9.39785925,17.57669,14,0,0,1,15.0,-1.0
1.8,1.45,0.4875,55.735117,21.8574645,11.1980525,17.7184375,11,1,0,0,15.0,-4.0
1.75,1.425,0.5,57.6345335,21.2904745,12.06271225,19.4194075,12,0,0,1,16.0,-4.0
1.65,1.3625,0.5375,52.12055575,15.03940975,11.226402,18.200379,17,1,0,0,14.0,3.0
1.8,1.4125,0.475,55.46579675,16.51358375,11.2547515,18.427175,21,1,0,0,17.0,4.0
1.7375,1.425,0.525,57.6345335,21.262125,11.5382465,18.427175,14,0,0,1,17.0,-3.0
1.7875,1.4,0.5,49.85259575,20.70930975,9.39785925,17.7184375,10,0,0,1,15.0,-5.0
1.65,1.3125,0.5375,45.529297,15.35125425,9.128539,17.57669,15,1,0,0,16.0,-1.0
1.6125,1.2,0.425,49.7327905,12.9557215,8.49067525,17.59086475,19,1,0,0,16.0,3.0
1.775,1.325,0.4875,53.14113775,19.1359125,11.52407175,19.43358225,13,1,0,0,15.0,-2.0
1.7375,1.375,0.475,52.34735175,15.7339725,11.60912025,18.10115575,13,0,0,1,14.0,-1.0
1.775,1.4625,0.4875,53.4388075,24.76328825,12.530479,18.80989325,8,0,0,1,12.0,-4.0
1.8,1.375,0.5125,54.941331,16.159215,10.432616,19.23513575,17,0,0,1,17.0,0.0
1.6375,1.3125,0.4375,49.34230475,19.5895045,8.4198015,17.59086475,23,1,0,0,17.0,6.0
1.6125,1.25,0.5,49.59745025,16.93882625,11.29727575,17.293195,16,1,0,0,16.0,0.0
1.6875,1.3,0.5375,49.45570275,17.67591325,11.963489,17.7184375,11,1,0,0,14.0,-3.0
1.8,1.4375,0.475,54.090846,18.32795175,11.29727575,17.57669,16,1,0,0,15.0,1.0
1.85,1.4625,0.4875,55.23900075,23.1048425,11.38232425,26.932025,11,0,0,1,13.0,-2.0
1.775,1.35,0.4125,55.5366705,21.72989175,7.3992195,22.11261,11,0,0,1,14.0,-3.0
1.775,1.35,0.4375,55.5366705,21.72989175,7.3992195,22.11261,16,0,0,1,14.0,2.0
1.8125,1.45,0.4875,55.23900075,20.9502805,9.99319875,20.128145,18,0,0,1,16.0,2.0
1.5875,1.3125,0.5,54.7428845,15.989118,9.015141,25.4295015,16,1,0,0,16.0,0.0
1.725,1.325,0.5,52.7017205,21.67319275,10.16329575,20.5533875,11,0,0,1,13.0,-2.0
1.7125,1.375,0.5125,52.219779,20.4966885,11.38232425,17.7184375,12,1,0,0,16.0,-4.0
1.8,1.475,0.525,53.070264,19.6462035,10.56018875,18.200379,10,1,0,0,14.0,-4.0
1.65,1.3125,0.5,49.32813,13.79203175,8.2497045,18.71067,18,0,0,1,18.0,0.0
1.7625,1.4,0.5,56.1603595,21.488921,11.850091,21.54562,11,0,0,1,15.0,-4.0
1.8,1.425,0.5375,55.8201655,22.80717275,10.9712565,18.8524175,16,1,0,0,16.0,0.0
1.825,1.5,0.5625,55.961913,21.89998875,10.4042665,18.200379,10,1,0,0,14.0,-4.0
1.7625,1.3875,0.5,49.45570275,22.1976585,10.6310625,17.7184375,12,0,0,1,13.0,-1.0
1.6125,1.25,0.5375,42.2124055,15.4504775,8.391452,18.370476,17,0,0,1,17.0,0.0
1.75,1.4125,0.5,51.95045875,23.0481435,13.19669225,18.6256215,14,1,0,0,13.0,1.0
1.8125,1.375,0.55,56.1603595,20.695135,11.60912025,17.57669,15,1,0,0,15.0,0.0
1.7625,1.4,0.55,56.1603595,23.17571625,7.98038425,21.54562,17,0,0,1,14.0,3.0
1.8875,1.3875,0.5,55.735117,22.0275615,11.396499,17.293195,13,1,0,0,14.0,-1.0
1.65,1.3375,0.4875,45.7277435,12.82814875,10.1207715,17.57669,20,1,0,0,17.0,3.0
1.725,1.35,0.55,55.8201655,18.200379,11.5949455,18.200379,17,1,0,0,15.0,2.0
1.725,1.3,0.5125,45.7277435,20.48251375,9.5537815,17.22232125,15,1,0,0,17.0,-2.0
1.7,1.3375,0.5125,49.2630815,16.79707875,10.16329575,17.349894,19,0,0,1,18.0,1.0
1.5125,1.1875,0.5,45.529297,13.93377925,9.00096625,18.313777,17,1,0,0,17.0,0.0
1.725,1.375,0.5125,52.29065275,20.695135,11.9918385,18.8524175,19,0,0,1,16.0,3.0
1.575,1.1875,0.5375,43.6298805,15.762322,10.762322,18.15785475,16,0,0,1,16.0,0.0
1.6375,1.3375,0.475,50.4337605,13.891255,11.4815475,18.8524175,16,1,0,0,17.0,-1.0
1.8625,1.375,0.5375,52.276478,17.78931125,11.5382465,18.58309725,10,0,0,1,14.0,-4.0
1.75,1.3625,0.5375,47.18774275,16.8112535,10.77281,17.57669,23,0,0,1,17.0,6.0
1.7,1.35,0.5375,48.477645,19.4194075,9.9506745,17.57669,13,1,0,0,16.0,-3.0
1.7,1.35,0.525,53.4388075,19.447757,11.55242125,18.427175,16,0,0,1,15.0,1.0
1.6375,1.2625,0.45,42.354153,16.0174675,8.901743,18.427175,15,0,0,1,17.0,-2.0
1.625,1.3625,0.4375,49.668324,15.88989475,8.20718025,23.1048425,18,0,0,1,16.0,2.0
1.7875,1.4375,0.5375,56.06850975,25.04678325,11.793392,17.57669,13,1,0,0,15.0,-2.0
1.75,1.45,0.55,56.1603595,21.92833825,12.48795475,18.5689225,10,0,0,1,16.0,-6.0
1.675,1.375,0.5,42.921143,14.911837,7.47009325,17.53416575,19,1,0,0,17.0,2.0
1.725,1.4125,0.5,48.94541175,18.01610725,10.999606,19.43358225,15,1,0,0,17.0,-2.0
1.625,1.2125,0.45,38.00250475,15.2803805,8.83086925,19.84465,12,0,0,1,17.0,-5.0
1.7375,1.3375,0.5375,51.24948875,19.0792135,10.3475675,17.57669,16,0,0,1,14.0,2.0
1.7,1.3375,0.5125,48.00987825,13.79203175,10.67358675,17.293195,17,1,0,0,18.0,-1.0
1.7875,1.375,0.5125,55.06890375,25.78387025,10.77281,19.23513575,13,1,0,0,12.0,1.0
1.675,1.3625,0.4875,50.6605565,21.262125,7.64019025,17.59086475,12,1,0,0,15.0,-3.0
1.7,1.3125,0.525,49.384829,18.5689225,10.9712565,17.7184375,12,1,0,0,15.0,-3.0
1.625,1.3625,0.5125,49.668324,15.35125425,7.35669525,23.1048425,16,1,0,0,17.0,-1.0
1.6125,1.4375,0.5,47.35783975,20.2131935,7.994559,18.8524175,21,0,0,1,19.0,2.0
1.675,1.3125,0.5375,48.26502375,15.365429,8.57572375,17.860185,20,0,0,1,17.0,3.0
